Time,CPU Usage (%),Hit_Miss,Squid_Memory_Usage(kb),Request_Rate/(Min),Response_Time(ms),Squid_Disk_Usage(mb),Cache_Disk_Usage(mb),Cache_Memory_Usage(kb)
4:42:52,0.07,MISS,703840,62.8,1651,237,25,7420
4:42:57,0.07,MISS,703840,62.8,1779,237,25,7424
4:43:02,0.07,MISS,704240,62.8,1745,237,25,7428
4:43:08,0.07,MISS,704240,62.8,1737,237,25,7432
4:43:13,0.07,MISS,704240,62.8,1697,237,25,7436
4:43:18,0.07,MISS,704240,62.8,1771,237,25,7440
4:43:23,0.07,MISS,704240,62.8,1680,237,25,7444
4:43:29,0.07,MISS,704240,62.8,1738,237,25,7448
4:43:34,0.07,MISS,704240,62.8,1707,237,25,7452
4:43:39,0.07,MISS,704240,62.8,1707,237,25,7456
4:43:44,0.07,MISS,704240,62.8,1797,237,25,7460
4:43:49,0.07,MISS,704240,62.8,1716,237,25,7464
4:43:55,0.07,MISS,704240,62.8,1742,237,25,7468
4:44:00,0.07,MISS,704240,62.8,1713,237,25,7472
4:44:05,0.07,MISS,704240,62.8,1753,237,25,7476
4:44:10,0.07,MISS,704240,62.8,1700,237,25,7480
4:44:16,0.07,MISS,704240,62.8,1753,237,25,7484
4:44:21,0.07,MISS,704240,62.8,1771,237,25,7488
4:44:26,0.07,MISS,704640,62.8,1962,237,25,7492
4:44:32,0.07,MISS,704640,62.8,1688,237,25,7496
4:44:37,0.07,MISS,704640,62.8,1763,238,25,7500
4:44:42,0.07,MISS,704640,62.8,1714,238,25,7504
4:44:47,0.07,MISS,704640,62.8,1746,238,25,7508
4:44:53,0.07,MISS,704640,62.8,2004,238,25,7512
4:44:58,0.07,MISS,704640,62.8,1957,238,25,7516
4:45:04,0.07,MISS,704640,62.8,1735,238,25,7520
4:45:09,0.07,MISS,704640,62.8,1737,238,25,7524
4:45:14,0.07,MISS,704640,62.8,1695,238,25,7528
4:45:19,0.07,MISS,704640,62.8,1757,238,25,7532
4:45:24,0.07,MISS,704640,62.8,1733,238,25,7536
4:45:31,0.07,MISS,704640,62.8,2655,238,25,7540
4:45:37,0.07,MISS,704640,62.8,1775,238,25,7544
4:45:42,0.07,MISS,704640,62.8,1731,238,25,7548
4:45:47,0.07,MISS,704640,62.8,1765,238,25,7552
4:45:53,0.07,MISS,705040,62.8,2222,238,25,7556
4:45:58,0.07,MISS,705040,62.8,1743,238,25,7560
4:46:04,0.07,MISS,705040,62.8,2020,238,25,7564
4:46:09,0.07,MISS,705040,62.8,1883,238,25,7568
4:46:15,0.07,MISS,705040,62.8,1748,238,25,7572
4:46:20,0.07,MISS,705040,62.8,1967,238,25,7576
4:46:26,0.07,MISS,705040,62.8,2260,238,25,7580
4:46:31,0.07,MISS,705040,62.8,1995,238,25,7584
4:46:37,0.07,MISS,705040,62.9,1987,238,25,7588
4:46:43,0.07,MISS,705040,62.9,2848,238,25,7592
4:46:48,0.07,MISS,705040,62.8,1689,238,25,7596
4:46:54,0.07,MISS,705040,62.9,1697,238,25,7600
4:46:59,0.07,MISS,705040,62.9,1689,238,25,7604
4:47:04,0.07,MISS,705040,62.9,1774,238,25,7608
4:47:09,0.07,MISS,705040,62.9,1772,238,25,7612
4:47:15,0.07,MISS,705040,62.9,1773,238,25,7616
4:47:20,0.07,MISS,705440,62.9,1716,238,25,7620
4:47:25,0.07,MISS,705440,62.9,2012,238,25,7624
4:47:31,0.07,MISS,705440,62.9,1709,238,25,7628
4:47:36,0.07,MISS,705440,62.9,1752,238,25,7632
4:47:41,0.07,MISS,705440,62.9,2051,238,25,7636
4:47:47,0.07,MISS,705440,62.9,2032,238,25,7640
4:47:52,0.07,MISS,705440,62.9,1753,238,25,7644
4:47:57,0.07,MISS,705440,62.9,1712,238,25,7648
4:48:03,0.07,MISS,705440,62.9,1769,238,25,7652
4:48:08,0.07,MISS,705440,62.9,2188,238,25,7656
4:48:14,0.07,MISS,705440,62.9,1766,238,25,7660
4:48:19,0.07,MISS,705440,62.9,1727,238,25,7664
4:48:24,0.07,MISS,705440,62.9,2067,238,25,7668
4:48:30,0.07,MISS,705440,62.9,2397,238,25,7672
4:48:36,0.07,MISS,705440,62.9,1751,238,25,7676
4:48:41,0.07,MISS,705440,62.9,1716,238,25,7680
4:48:46,0.07,MISS,705840,62.9,1704,238,25,7684
4:48:51,0.07,MISS,705840,62.9,1720,238,25,7688
4:48:56,0.07,MISS,705840,62.9,1669,238,25,7692
4:49:02,0.07,MISS,705840,62.9,2560,238,25,7696
4:49:08,0.07,MISS,705840,62.9,1988,238,25,7700
4:49:13,0.07,MISS,705840,62.9,1707,238,25,7704
4:49:18,0.07,MISS,705840,62.9,1697,238,25,7708
4:49:24,0.07,MISS,705840,62.9,1681,238,25,7712
4:49:29,0.07,MISS,705840,62.9,1724,238,25,7716
4:49:34,0.07,MISS,705840,62.9,1756,238,25,7720
4:49:39,0.07,MISS,705840,62.9,1760,238,25,7724
4:49:44,0.07,MISS,705840,62.9,1684,238,25,7728
4:49:50,0.07,MISS,705840,62.9,1746,238,25,7732
4:49:55,0.07,MISS,705840,62.9,1705,238,25,7736
4:50:00,0.07,MISS,705840,62.9,1725,238,25,7740
4:50:05,0.07,MISS,705840,62.9,1762,238,25,7744
4:50:11,0.07,MISS,706240,62.9,1695,238,25,7748
4:50:16,0.07,MISS,706240,62.9,1736,238,25,7752
4:50:21,0.07,MISS,706240,62.9,1731,238,25,7756
4:50:26,0.07,MISS,706240,62.9,1697,238,25,7760
4:50:31,0.07,MISS,706240,63,1703,238,25,7764
4:50:37,0.07,MISS,706240,63,1723,238,25,7768
4:50:42,0.07,MISS,706240,63,1759,238,25,7772
4:50:47,0.07,MISS,706240,63,1728,238,25,7776
4:50:52,0.07,MISS,706240,63,1768,238,25,7780
4:50:58,0.07,MISS,706240,63,1725,238,25,7784
4:51:03,0.07,MISS,706240,63,1913,238,25,7788
4:51:08,0.07,MISS,706240,63,1739,238,25,7792
4:51:14,0.07,MISS,706240,63,1731,238,25,7796
4:51:19,0.07,MISS,706240,63,1696,238,25,7800
4:51:24,0.07,MISS,706240,63,2105,238,25,7804
4:51:30,0.07,MISS,706240,63,1740,238,25,7808
4:51:35,0.07,MISS,706640,63,1779,238,25,7812
4:51:40,0.07,MISS,706640,63,1709,238,25,7816
4:51:45,0.07,MISS,706640,63,1739,238,25,7820
4:51:51,0.07,MISS,706640,63,1725,238,25,7824
4:51:56,0.07,MISS,706640,63,1753,238,25,7828
4:52:01,0.07,MISS,706640,63,1719,238,25,7832
4:52:06,0.07,MISS,706640,63,1754,238,25,7836
4:52:12,0.07,MISS,706640,63,1698,238,25,7840
4:52:17,0.07,MISS,706640,63,1688,238,26,7844
4:52:22,0.07,MISS,706640,63,1702,238,26,7848
4:52:27,0.07,MISS,706640,63,1690,238,26,7852
4:52:32,0.07,MISS,706640,63,1727,238,26,7856
4:52:38,0.07,MISS,706640,63,1677,238,26,7860
4:52:43,0.07,MISS,706640,63,1764,238,26,7864
4:52:48,0.07,MISS,706640,63,1681,238,26,7868
4:52:53,0.07,MISS,706640,63,1995,238,26,7872
4:52:59,0.07,MISS,707040,63,1698,238,26,7876
4:53:06,0.07,MISS,707040,63,3538,238,26,7880
4:53:11,0.07,MISS,707040,63,2032,238,26,7884
4:53:16,0.07,MISS,707040,63,1734,238,26,7888
4:53:22,0.07,MISS,707040,63,2070,238,26,7892
4:53:28,0.07,MISS,707040,63,2225,238,26,7896
4:53:33,0.07,MISS,707040,63,2046,238,26,7900
4:53:44,0.07,MISS,707040,63,7094,238,26,7904
4:53:49,0.07,MISS,707040,63,1702,238,26,7908
4:53:54,0.07,MISS,707040,63,1750,238,26,7912
4:54:00,0.07,MISS,707040,63,1715,238,26,7916
4:54:05,0.07,MISS,707040,63,1758,238,26,7920
4:54:10,0.07,MISS,707040,63,1735,238,26,7924
4:54:15,0.07,MISS,707040,63,1719,238,26,7928
4:54:21,0.07,MISS,707040,63,1921,238,26,7932
4:54:26,0.07,MISS,707040,63,1737,238,26,7936
4:54:31,0.07,MISS,707040,63,1736,238,26,7940
4:54:36,0.07,MISS,707040,63,1695,238,26,7944
4:54:42,0.07,MISS,707040,63,1739,238,26,7948
4:54:47,0.07,MISS,707040,63,1701,238,26,7952
4:54:52,0.07,MISS,707040,63,1691,238,26,7956
4:54:57,0.07,MISS,707040,63,1697,238,26,7960
4:55:02,0.07,MISS,707040,63,1691,239,26,7964
4:55:08,0.07,MISS,707040,63,1735,239,26,7968
4:55:13,0.07,MISS,707040,63,1980,239,26,7972
4:55:18,0.07,MISS,707040,63,1767,239,26,7976
4:55:24,0.07,MISS,707040,63,1715,239,26,7980
4:55:29,0.07,MISS,707040,63,1903,239,26,7984
4:55:34,0.07,MISS,707040,63,1719,239,26,7988
4:55:40,0.07,MISS,707040,63.1,1785,239,26,7992
4:55:45,0.07,MISS,707040,63.1,1715,239,26,7996
4:55:50,0.07,MISS,707040,63.1,1981,239,26,8000
4:55:56,0.07,MISS,707840,63.1,1772,239,26,8004
4:56:01,0.07,MISS,707840,63.1,1711,239,26,8008
4:56:06,0.07,MISS,707840,63.1,1764,239,26,8012
4:56:12,0.07,MISS,707840,63.1,1679,239,26,8016
4:56:17,0.07,MISS,707840,63.1,1691,239,26,8020
4:56:22,0.07,MISS,707840,63.1,1689,239,26,8024
4:56:27,0.07,MISS,707840,63.1,1723,239,26,8028
4:56:32,0.07,MISS,707840,63.1,1704,239,26,8032
4:56:38,0.07,MISS,707840,63.1,1701,239,26,8036
4:56:43,0.07,MISS,707840,63.1,1794,239,26,8040
4:56:48,0.07,MISS,707840,63.1,1692,239,26,8044
4:56:54,0.07,MISS,707840,63.1,1984,239,26,8048
4:56:59,0.07,MISS,707840,63.1,1713,239,26,8052
4:57:04,0.07,MISS,707840,63.1,1805,239,26,8056
4:57:09,0.07,MISS,707840,63.1,1685,239,26,8060
4:57:15,0.07,MISS,707840,63.1,1760,239,26,8064
4:57:20,0.07,MISS,708240,63.1,1717,239,26,8068
4:57:25,0.07,MISS,708240,63.1,1851,239,26,8072
4:57:30,0.07,MISS,708240,63.1,1735,239,26,8076
4:57:36,0.07,MISS,708240,63.1,1769,239,26,8080
4:57:41,0.07,MISS,708240,63.1,1703,239,26,8084
4:57:46,0.07,MISS,708240,63.1,1705,239,26,8088
4:57:51,0.07,MISS,708240,63.1,1701,239,26,8092
4:57:57,0.07,MISS,708240,63.1,1701,239,26,8096
4:58:02,0.07,MISS,708240,63.1,1760,239,26,8100
4:58:07,0.07,MISS,708240,63.1,1741,239,26,8104
4:58:12,0.07,MISS,708240,63.1,1790,239,26,8104
4:58:18,0.07,MISS,708240,63.1,1724,239,26,8104
4:58:23,0.07,MISS,708240,63.1,1770,239,26,8104
4:58:28,0.07,MISS,708240,63.1,1759,239,26,8104
4:58:33,0.07,MISS,708240,63.1,1782,239,26,8104
4:58:39,0.07,MISS,708240,63.1,1724,239,26,8104
4:58:44,0.07,MISS,708240,63.1,1782,239,26,8104
4:58:49,0.07,MISS,708240,63.1,1700,239,26,8104
4:58:54,0.07,MISS,708240,63.1,1757,239,26,8104
4:59:00,0.07,MISS,708240,63.1,1738,239,26,8104
4:59:05,0.07,MISS,708240,63.1,1774,239,26,8104
4:59:10,0.07,MISS,708240,63.2,1765,239,26,8104
4:59:15,0.07,MISS,708240,63.2,1728,239,26,8104
4:59:21,0.07,MISS,708240,63.2,1768,239,26,8104
4:59:26,0.07,MISS,708240,63.2,1756,239,26,8104
4:59:31,0.07,MISS,708240,63.2,1811,239,26,8104
4:59:36,0.07,MISS,708240,63.2,1722,239,26,8104
4:59:42,0.07,MISS,708240,63.2,1746,239,26,8104
4:59:47,0.07,MISS,708240,63.2,1753,239,26,8104
4:59:52,0.07,MISS,708240,63.2,1788,239,26,8104
4:59:57,0.07,MISS,708240,63.2,1719,239,26,8104
5:00:03,0.07,MISS,708240,63.2,1814,239,26,8104
5:00:08,0.07,MISS,708240,63.2,2050,239,26,8104
5:00:14,0.07,MISS,708240,63.2,1767,239,26,8104
5:00:19,0.07,MISS,708240,63.2,1715,239,26,8104
5:00:24,0.07,MISS,708240,63.2,1764,239,26,8104
5:00:29,0.07,MISS,708240,63.2,1710,239,26,8104
5:00:35,0.07,MISS,708240,63.2,1756,239,26,8104
5:00:40,0.07,MISS,708240,63.2,1708,239,26,8104
5:00:45,0.07,MISS,708240,63.2,1712,239,26,8104
5:00:50,0.07,MISS,708240,63.2,1739,239,26,8104
5:00:55,0.07,MISS,708240,63.2,1754,239,26,8104
5:01:01,0.07,MISS,708240,63.2,1764,239,26,8104
5:01:06,0.07,MISS,708240,63.2,1711,239,26,8104
5:01:11,0.07,MISS,708240,63.2,1738,239,26,8104
5:01:16,0.07,MISS,708240,63.2,1693,239,26,8104
5:01:22,0.07,MISS,708240,63.2,1727,239,26,8104
5:01:27,0.07,MISS,708240,63.2,1767,239,26,8104
5:01:32,0.07,MISS,708240,63.2,1762,239,26,8104
5:01:37,0.07,MISS,708240,63.2,1698,239,26,8104
5:01:43,0.07,MISS,708240,63.2,1784,239,26,8104
5:01:48,0.07,MISS,708240,63.2,1693,239,26,8104
5:01:53,0.07,MISS,708240,63.2,1726,239,26,8104
5:01:58,0.07,MISS,708240,63.2,1762,239,26,8104
5:02:04,0.07,MISS,708240,63.2,1686,239,26,8104
5:02:09,0.07,MISS,708240,63.2,1805,239,26,8104
5:02:14,0.07,MISS,708240,63.2,1774,239,26,8104
5:02:19,0.07,MISS,708240,63.2,1766,239,26,8104
5:02:25,0.07,MISS,708240,63.2,1733,239,26,8104
5:02:30,0.07,MISS,708240,63.2,1802,239,26,8104
5:02:35,0.07,MISS,708240,63.2,1729,239,26,8104
5:02:40,0.07,MISS,708240,63.2,1773,239,26,8104
5:02:46,0.07,MISS,708240,63.3,1713,239,26,8104
5:02:51,0.07,MISS,708240,63.3,1713,239,26,8104
5:02:56,0.07,MISS,708240,63.3,1764,239,26,8104
5:03:01,0.07,MISS,708240,63.3,1764,239,26,8104
5:03:07,0.07,MISS,708240,63.3,1741,239,26,8104
5:03:12,0.07,MISS,708240,63.3,1731,239,26,8104
5:03:17,0.07,MISS,708240,63.3,1744,239,26,8104
5:03:22,0.07,MISS,708240,63.3,1741,239,26,8104
5:03:28,0.07,MISS,708240,63.3,1758,239,26,8104
5:03:33,0.07,MISS,708240,63.3,1750,239,26,8104
5:03:38,0.07,MISS,708240,63.3,1748,239,26,8104
5:03:43,0.07,MISS,708240,63.3,1726,239,26,8104
5:03:49,0.07,MISS,708240,63.3,1749,239,26,8104
5:03:54,0.07,MISS,708240,63.3,1736,239,26,8104
5:03:59,0.07,MISS,708240,63.3,1753,239,26,8104
5:04:04,0.07,MISS,708240,63.3,1746,239,26,8104
5:04:10,0.07,MISS,708240,63.3,1765,239,26,8104
5:04:15,0.07,MISS,708240,63.3,1759,239,26,8104
5:04:20,0.07,MISS,708240,63.3,1727,239,26,8104
5:04:25,0.07,MISS,708240,63.3,1743,239,26,8104
5:04:31,0.07,MISS,708240,63.3,1693,239,26,8104
5:04:36,0.07,MISS,708240,63.3,1785,239,26,8104
5:04:41,0.07,MISS,708240,63.3,1743,239,26,8104
5:04:46,0.07,MISS,708240,63.3,1746,239,26,8104
5:04:52,0.07,MISS,708240,63.3,1721,239,26,8104
5:04:57,0.07,MISS,708240,63.3,1734,239,26,8104
5:05:02,0.07,MISS,708240,63.3,1798,239,26,8104
5:05:07,0.07,MISS,708240,63.3,1732,240,26,8104
5:05:13,0.07,MISS,708240,63.3,1761,240,26,8104
5:05:18,0.07,MISS,708240,63.3,1723,240,26,8104
5:05:23,0.07,MISS,708240,63.3,1752,240,26,8104
5:05:28,0.07,MISS,708240,63.3,1716,240,26,8104
5:05:34,0.07,MISS,708240,63.3,1766,240,26,8104
5:05:39,0.07,MISS,708240,63.3,1746,240,26,8104
5:05:44,0.07,MISS,708240,63.3,1788,240,26,8104
5:05:49,0.07,MISS,708240,63.3,1736,240,26,8104
5:05:55,0.07,MISS,708240,63.3,1728,240,26,8104
5:06:00,0.07,MISS,708240,63.3,1793,240,26,8104
5:06:05,0.07,MISS,708240,63.3,1792,240,26,8104
5:06:10,0.07,MISS,708240,63.3,1725,240,26,8104
5:06:16,0.07,MISS,708240,63.3,1744,240,26,8104
5:06:21,0.07,MISS,708240,63.3,1741,240,26,8104
5:06:26,0.07,MISS,708240,63.4,1766,240,26,8104
5:06:31,0.07,MISS,708240,63.4,1758,240,26,8104
5:06:37,0.07,MISS,708240,63.4,1739,240,26,8104
5:06:42,0.07,MISS,708240,63.4,1752,240,26,8104
5:06:47,0.07,MISS,708240,63.4,1703,240,26,8104
5:06:52,0.07,MISS,708240,63.4,1792,240,26,8104
5:06:58,0.07,MISS,708240,63.4,1738,240,26,8104
5:07:03,0.07,MISS,708240,63.4,1891,240,26,8104
5:07:08,0.07,MISS,708240,63.4,1749,240,26,8104
5:07:14,0.07,MISS,708240,63.4,1733,240,26,8104
5:07:19,0.07,MISS,708240,63.4,1715,240,26,8104
5:07:24,0.07,MISS,708240,63.4,1765,240,26,8104
5:07:29,0.07,MISS,708240,63.4,1696,240,26,8104
5:07:34,0.07,MISS,708240,63.4,1729,240,26,8104
5:07:40,0.07,MISS,708240,63.4,1725,240,26,8104
5:07:45,0.07,MISS,708240,63.4,1718,240,26,8104
5:07:50,0.07,MISS,708240,63.4,1750,240,26,8104
5:07:55,0.07,MISS,708240,63.4,1721,240,26,8104
5:08:01,0.07,MISS,708240,63.4,1753,240,26,8104
5:08:06,0.07,MISS,708240,63.4,1674,240,26,8104
5:08:11,0.07,MISS,708240,63.4,1722,240,26,8104
5:08:16,0.07,MISS,708240,63.4,1721,240,26,8104
5:08:21,0.07,MISS,708240,63.4,1693,240,26,8104
5:08:27,0.07,MISS,708240,63.4,1738,240,26,8104
5:08:32,0.07,MISS,708240,63.4,1707,240,26,8104
5:08:37,0.07,MISS,708240,63.4,1717,240,26,8104
5:08:42,0.07,MISS,708240,63.4,1715,240,26,8104
5:08:48,0.07,MISS,708240,63.4,1712,240,26,8104
5:08:53,0.07,MISS,708240,63.4,1715,240,26,8104
5:08:58,0.07,MISS,708240,63.4,1700,240,26,8104
5:09:03,0.07,MISS,708240,63.4,1781,240,26,8104
5:09:08,0.07,MISS,708240,63.4,1723,240,26,8104
5:09:14,0.07,MISS,708240,63.4,1745,240,26,8104
5:09:19,0.07,MISS,708240,63.4,1730,240,26,8104
5:09:24,0.07,MISS,708240,63.4,1771,240,26,8104
5:09:29,0.07,MISS,708240,63.4,1732,240,26,8104
5:09:35,0.07,MISS,708240,63.4,1777,240,26,8104
5:09:42,0.07,MISS,708240,63.4,3615,240,26,8104
5:09:47,0.07,MISS,708240,63.4,1733,240,26,8104
5:09:52,0.07,MISS,708240,63.4,1788,240,26,8104
5:09:58,0.07,MISS,708240,63.4,1706,240,26,8104
5:10:03,0.07,MISS,708240,63.4,1795,240,26,8104
5:10:08,0.07,MISS,708240,63.4,1782,240,26,8104
5:10:13,0.07,MISS,708240,63.4,1752,240,26,8104
5:10:19,0.07,MISS,708240,63.4,1714,240,26,8104
5:10:24,0.07,MISS,708240,63.4,1810,240,26,8104
5:10:29,0.07,MISS,708240,63.4,1750,240,26,8104
5:10:34,0.07,MISS,708240,63.5,1751,240,26,8104
5:10:40,0.07,MISS,708240,63.5,1797,240,26,8104
5:10:45,0.07,MISS,708240,63.5,1688,240,26,8104
5:10:50,0.07,MISS,708240,63.5,1800,240,26,8104
5:10:55,0.07,MISS,708240,63.5,1679,240,26,8104
5:11:01,0.07,MISS,708240,63.5,1764,240,26,8104
5:11:06,0.07,MISS,708240,63.5,1737,240,27,8104
5:11:11,0.07,MISS,708240,63.5,1763,240,27,8104
5:11:16,0.07,MISS,708240,63.5,1750,240,27,8104
5:11:22,0.07,MISS,708240,63.5,1764,240,27,8104
5:11:27,0.07,MISS,708240,63.5,1685,240,27,8104
5:11:32,0.07,MISS,708240,63.5,1775,240,27,8104
5:11:37,0.07,MISS,708240,63.5,1700,240,27,8104
5:11:43,0.07,MISS,708240,63.5,1765,240,27,8104
5:11:48,0.07,MISS,708240,63.5,1718,240,27,8104
5:11:53,0.07,MISS,708240,63.5,1701,240,27,8104
5:11:58,0.07,MISS,708240,63.5,1744,240,27,8104
5:12:04,0.07,MISS,708240,63.5,1743,240,27,8104
5:12:09,0.07,MISS,708240,63.5,1779,240,27,8104
5:12:14,0.07,MISS,708240,63.5,1748,240,27,8104
5:12:19,0.07,MISS,708240,63.5,1738,240,27,8104
5:12:25,0.07,MISS,708240,63.5,1906,240,27,8104
5:12:30,0.07,MISS,708240,63.5,1936,240,27,8104
5:12:35,0.07,MISS,708240,63.5,1720,240,27,8104
5:12:41,0.07,MISS,708240,63.5,1711,240,27,8104
5:12:46,0.07,MISS,708240,63.5,1717,240,27,8104
5:12:51,0.07,MISS,708240,63.5,1755,240,27,8104
5:12:56,0.07,MISS,708240,63.5,1713,240,27,8104
5:13:02,0.07,MISS,708240,63.5,1764,240,27,8104
5:13:07,0.07,MISS,708240,63.5,1716,240,27,8104
5:13:12,0.07,MISS,708640,63.5,1744,240,27,8104
5:13:17,0.07,MISS,708640,63.5,1725,240,27,8104
5:13:23,0.07,MISS,708640,63.5,1718,240,27,8104
5:13:28,0.07,MISS,708640,63.5,1729,240,27,8104
5:13:33,0.07,MISS,708640,63.5,1928,240,27,8104
5:13:38,0.07,MISS,708640,63.5,1739,240,27,8104
5:13:44,0.07,MISS,708640,63.5,1722,240,27,8104
5:13:50,0.07,MISS,708640,63.5,2551,240,27,8104
5:13:55,0.07,MISS,708640,63.5,1728,240,27,8104
5:14:00,0.07,MISS,708640,63.5,1721,240,27,8104
5:14:05,0.07,MISS,708640,63.5,1731,240,27,8104
5:14:11,0.07,MISS,708640,63.5,1697,240,27,8104
5:14:16,0.07,MISS,708640,63.5,1726,240,27,8104
5:14:21,0.07,MISS,708640,63.5,1730,240,27,8104
5:14:26,0.07,MISS,708640,63.5,1734,240,27,8104
5:14:32,0.07,MISS,708640,63.5,1695,240,27,8104
5:14:37,0.07,MISS,708640,63.5,1742,240,27,8104
5:14:42,0.07,MISS,708640,63.5,1799,240,27,8104
5:14:47,0.07,MISS,708640,63.6,1747,240,27,8104
5:14:53,0.07,MISS,708640,63.6,1698,240,27,8104
5:14:58,0.07,MISS,708640,63.6,1750,240,27,8104
5:15:03,0.07,MISS,708640,63.6,1752,240,27,8104
5:15:08,0.07,MISS,708640,63.6,1727,240,27,8104
5:15:14,0.07,MISS,708640,63.6,1763,241,27,8104
5:15:19,0.07,MISS,708640,63.6,1723,241,27,8104
5:15:24,0.07,MISS,708640,63.6,1828,241,27,8104
5:15:29,0.07,MISS,708640,63.6,1761,241,27,8104
5:15:35,0.07,MISS,708640,63.6,1758,241,27,8104
5:15:40,0.07,MISS,708640,63.6,1702,241,27,8104
5:15:45,0.07,MISS,708640,63.6,1783,241,27,8104
5:15:50,0.07,MISS,708640,63.6,1708,241,27,8104
5:15:56,0.07,MISS,708640,63.6,1721,241,27,8104
5:16:01,0.07,MISS,708640,63.6,1696,241,27,8104
5:16:06,0.07,MISS,708640,63.6,1747,241,27,8104
5:16:11,0.07,MISS,708640,63.6,1760,241,27,8104
5:16:16,0.07,MISS,708640,63.6,1710,241,27,8104
5:16:22,0.07,MISS,708640,63.6,1796,241,27,8104
5:16:27,0.07,MISS,708640,63.6,1715,241,27,8104
5:16:32,0.07,MISS,708640,63.6,1863,241,27,8104
5:16:38,0.07,MISS,708640,63.6,1729,241,27,8104
5:16:43,0.07,MISS,708640,63.6,1788,241,27,8104
5:16:48,0.07,MISS,708640,63.6,1718,241,27,8104
5:16:53,0.07,MISS,708640,63.6,1758,241,27,8104
5:16:59,0.07,MISS,708640,63.6,1696,241,27,8104
5:17:04,0.07,MISS,708640,63.6,1731,241,27,8104
5:17:09,0.07,MISS,708640,63.6,1693,241,27,8104
5:17:14,0.07,MISS,708640,63.6,1754,241,27,8104
5:17:19,0.07,MISS,708640,63.6,1747,241,27,8104
5:17:25,0.07,MISS,708640,63.6,1708,241,27,8104
5:17:30,0.07,MISS,708640,63.6,1794,241,27,8104
5:17:35,0.07,MISS,708640,63.6,1720,241,27,8104
5:17:40,0.07,MISS,708640,63.6,1733,241,27,8104
5:17:46,0.07,MISS,708640,63.6,1723,241,27,8104
5:17:51,0.07,MISS,708640,63.6,1763,241,27,8104
5:17:56,0.07,MISS,708640,63.6,1693,241,27,8104
5:18:01,0.07,MISS,708640,63.6,1726,241,27,8104
5:18:07,0.07,MISS,708640,63.6,2012,241,27,8104
5:18:12,0.07,MISS,708640,63.6,1761,241,27,8104
5:18:17,0.07,MISS,708640,63.6,1715,241,27,8104
5:18:23,0.07,MISS,708640,63.6,1723,241,27,8104
5:18:28,0.07,MISS,708640,63.6,1686,241,27,8104
5:18:33,0.07,MISS,708640,63.6,2005,241,27,8104
5:18:39,0.07,MISS,708640,63.6,1755,241,27,8104
5:18:44,0.07,MISS,708640,63.6,1734,241,27,8104
5:18:49,0.07,MISS,708640,63.6,1717,241,27,8104
5:18:54,0.07,MISS,708640,63.7,1711,241,27,8104
5:18:59,0.07,MISS,708640,63.7,1736,241,27,8104
5:19:05,0.07,MISS,708640,63.7,1707,241,27,8104
5:19:10,0.07,MISS,708640,63.7,1758,241,27,8104
5:19:15,0.07,MISS,708640,63.7,1749,241,27,8104
5:19:20,0.07,MISS,708640,63.7,1725,241,27,8104
5:19:26,0.07,MISS,708640,63.7,1713,241,27,8104
5:19:31,0.07,MISS,708640,63.7,1736,241,27,8104
5:19:36,0.07,MISS,708640,63.7,1761,241,27,8104
5:19:41,0.07,MISS,708640,63.7,1750,241,27,8104
5:19:47,0.07,MISS,708640,63.7,1773,241,27,8104
5:19:52,0.07,MISS,708640,63.7,1717,241,27,8104
5:19:57,0.07,MISS,708640,63.7,1764,241,27,8104
5:20:02,0.07,MISS,708640,63.7,1721,241,27,8104
5:20:08,0.07,MISS,708640,63.7,1758,241,27,8104
5:20:13,0.07,MISS,708640,63.7,1758,241,27,8104
5:20:18,0.07,MISS,708640,63.7,1730,241,27,8104
5:20:23,0.07,MISS,708640,63.7,1713,241,27,8104
5:20:29,0.07,MISS,708640,63.7,1752,241,27,8104
5:20:34,0.07,MISS,708640,63.7,1714,241,27,8104
5:20:39,0.07,MISS,708640,63.7,1704,241,27,8104
5:20:44,0.07,MISS,708640,63.7,1745,241,27,8104
5:20:49,0.07,MISS,708640,63.7,1697,241,27,8104
5:20:55,0.07,MISS,708640,63.7,1728,241,27,8104
5:21:00,0.07,MISS,708640,63.7,1731,241,27,8104
5:21:05,0.07,MISS,708640,63.7,1809,241,27,8104
5:21:10,0.07,MISS,708640,63.7,1706,241,27,8104
5:21:16,0.07,MISS,708640,63.7,1763,241,27,8104
5:21:21,0.07,MISS,708640,63.7,1715,241,27,8104
5:21:26,0.07,MISS,708640,63.7,1805,241,27,8104
5:21:31,0.07,MISS,708640,63.7,1699,241,27,8104
5:21:37,0.07,MISS,708640,63.7,1762,241,27,8104
5:21:42,0.07,MISS,708640,63.7,1764,241,27,8104
5:21:47,0.07,MISS,708640,63.7,1736,241,27,8104
5:21:52,0.07,MISS,708640,63.7,1771,241,27,8104
5:21:58,0.07,MISS,708640,63.7,1711,241,27,8104
5:22:03,0.07,MISS,708640,63.7,1741,241,27,8104
5:22:08,0.07,MISS,708640,63.7,1726,241,27,8104
5:22:13,0.07,MISS,708640,63.7,1767,241,27,8104
5:22:19,0.07,MISS,708640,63.7,1719,241,27,8104
5:22:24,0.07,MISS,708640,63.7,1725,241,27,8104
5:22:29,0.07,MISS,708640,63.7,1745,241,27,8104
5:22:34,0.07,MISS,708640,63.7,1746,241,27,8104
5:22:40,0.07,MISS,708640,63.7,1719,241,27,8104
