Time,Consuming Time(ms),Producing Time(ms),Response time(ms),Message Size(bytes),CPU Utilization(%),Memory Consumption(mb),Disk Free Space(gb),Brick Space,Kafka Total Space(mb),Topic Space(mb),Total Time (sec)
4:52:09,6.912026,8.928385,151911.7801,58752,1.44,1.467,4.9,135,460,68,45952
4:52:13,7.045489,8.509758,151970.9423,58752,1.47,1.467,4.9,135,460,68,45956
4:52:17,7.68813,8.755205,152031.4785,58752,1.44,1.467,4.9,135,460,68,45960
4:52:21,7.984671,9.196159,161037.9795,62208,1.47,1.467,4.9,135,460,68,45964
4:52:25,8.104332,9.26028,161102.1983,62208,1.51,1.467,4.9,135,460,68,45968
4:52:29,7.514838,8.783723,152212.1669,58752,1.71,1.467,4.9,135,460,68,45972
4:52:33,8.405786,9.252978,161229.2569,62208,1.44,1.467,4.9,135,460,68,45976
4:52:37,8.368888,8.367363,152332.3362,58752,1.54,1.467,4.9,135,460,68,45980
4:52:41,8.52455,8.54581,152392.72,58752,1.48,1.467,4.9,135,460,68,45984
4:52:45,8.868786,8.958862,161420.1962,62208,1.6,1.467,4.9,135,460,68,45988
4:52:49,8.763784,8.229022,152511.458,58752,1.74,1.467,4.9,135,460,69,45992
4:52:53,8.868226,8.230804,152571.4053,58752,1.99,1.467,4.9,135,460,69,45996
4:52:57,9.283966,8.929118,161609.5733,62208,1.78,1.467,4.9,135,460,69,46000
4:53:01,9.176629,8.498688,152691.2137,14688,1.96,1.467,4.9,143,460,69,46001
4:53:05,9.620793,9.18581,161736.5486,62208,1.88,1.467,4.9,143,460,69,46005
4:53:09,9.447896,8.568052,152811.1167,58752,1.61,1.467,4.9,143,460,69,46009
4:53:13,9.916022,9.28665,161864.4413,62208,1.74,1.467,4.9,143,460,69,46013
4:53:18,9.656372,9.242424,161944.123,77760,1.63,1.467,4.9,143,460,69,46018
4:53:22,9.481467,8.4891,153007.6817,58752,1.96,1.467,4.9,143,460,69,46022
4:53:26,9.656976,8.616729,153068.042,58752,1.87,1.467,4.9,143,460,69,46026
4:53:30,10.604449,9.535994,162136.5337,62208,1.88,1.467,4.9,143,460,69,46030
4:53:34,10.784718,9.064512,162199.209,62208,2.03,1.466,4.9,143,460,69,46034
4:53:38,10.102506,8.418586,153247.8281,58752,1.75,1.466,4.9,143,460,69,46038
4:53:42,10.350271,8.465976,153308.3733,58752,1.6,1.467,4.9,143,460,69,46042
4:53:46,10.528045,8.664805,153368.9267,58752,1.79,1.467,4.9,143,460,69,46046
4:53:50,11.231486,8.269173,153428.8874,58752,1.75,1.467,4.9,143,460,69,46050
4:53:54,12.311032,8.797118,162516.9369,62208,1.63,1.467,4.9,143,460,69,46054
4:53:58,12.027172,9.04559,162580.5293,62208,1.87,1.467,4.9,143,460,69,46058
4:54:02,11.739712,8.345569,153608.3244,29376,1.83,1.467,4.9,143,460,69,46060
4:54:06,12.817054,9.229898,162708.4019,62208,1.55,1.467,4.9,143,460,69,46064
4:54:10,11.604683,8.225833,153727.4912,58752,1.6,1.466,4.9,143,461,69,46068
4:54:14,12.682368,8.967011,162834.6718,62208,1.78,1.467,4.9,143,461,69,46072
4:54:18,12.393242,8.644572,153848.4901,58752,1.71,1.467,4.9,143,461,69,46076
4:54:23,12.093006,8.516657,153923.6526,73440,1.72,1.467,4.9,143,461,69,46081
4:54:27,12.7199,9.218445,163041.9059,62208,1.8,1.466,4.9,143,461,69,46085
4:54:31,13.351527,8.730773,163105.0006,62208,2.09,1.466,4.9,143,461,69,46089
4:54:35,13.470579,8.989232,163168.7582,62208,1.9,1.467,4.9,143,461,69,46093
4:54:39,4.166272,8.317733,154163.8417,58752,1.7,1.467,4.9,143,461,69,46097
4:54:43,5.334807,8.884498,163295.6164,62208,2.02,1.467,4.9,143,461,69,46101
4:54:47,4.456685,8.46689,154283.8581,58752,1.67,1.467,4.9,143,461,69,46105
4:54:51,4.561177,8.867463,154344.0206,58752,1.8,1.467,4.9,143,461,69,46109
4:54:56,5.276657,8.615641,163502.533,77760,2.57,1.467,4.9,143,461,69,46114
4:55:00,5.405629,8.809935,154479.1752,0,1.93,1.467,4.9,143,461,69,46114
4:55:04,5.558586,8.820664,154539.2015,58752,1.86,1.467,4.9,143,461,69,46118
4:55:08,5.216336,8.268571,154598.9706,58752,1.96,1.467,4.9,143,461,69,46122
4:55:12,7.281064,8.470136,154659.2375,58752,2.36,1.467,4.9,143,461,69,46126
4:55:16,7.459651,7.993343,154718.4348,58752,2.85,1.467,4.9,143,461,69,46130
4:55:21,7.432794,8.433249,145689.1067,69120,2.22,1.466,4.9,143,461,69,46135
4:55:25,7.804416,8.078261,154854.4643,58752,1.93,1.467,4.9,143,461,69,46139
4:55:29,7.953204,8.252111,154914.9013,58752,1.63,1.467,4.9,143,461,69,46143
4:55:33,8.8604,9.280989,164091.4685,62208,1.43,1.466,4.9,143,461,70,46147
4:55:37,8.740031,8.439876,155034.989,58752,2.26,1.467,4.9,143,461,70,46151
4:55:41,8.9102,8.820193,155095.708,58752,1.6,1.466,4.9,143,461,70,46155
4:55:45,8.575357,8.782133,155155.5828,58752,1.67,1.467,4.9,143,461,70,46159
4:55:49,9.231154,8.593053,155215.2596,58752,1.7,1.467,4.9,143,461,70,46163
4:55:53,10.229718,9.024229,164408.5169,62208,1.74,1.467,4.9,143,461,70,46167
4:55:57,8.766851,7.527472,146197.4698,55296,1.81,1.467,4.9,143,461,70,46171
4:56:01,10.481652,8.904091,164536.3981,15552,1.62,1.467,4.9,143,461,70,46172
4:56:05,10.579388,8.924257,164600.3815,62208,1.59,1.467,4.9,143,461,70,46176
4:56:09,10.329789,9.045542,164663.9924,62208,1.53,1.467,4.9,143,461,70,46180
4:56:13,10.16342,8.667736,155576.355,58752,1.47,1.467,4.9,143,461,70,46184
4:56:17,9.869866,8.95542,155637.3929,58752,1.48,1.467,4.9,143,461,70,46188
4:56:21,10.529522,8.703574,155697.5726,58752,1.46,1.467,4.9,143,461,70,46192
4:56:25,11.571068,8.747296,164920.2351,62208,1.53,1.467,4.9,143,461,70,46196
4:56:29,10.366678,8.316744,155818.5477,58752,1.43,1.467,4.9,143,461,70,46200
4:56:33,10.536888,8.573622,155879.3074,58752,1.37,1.467,4.9,143,461,70,46204
4:56:37,10.319354,8.357532,146766.8301,55296,1.47,1.467,4.9,143,461,70,46208
4:56:41,10.873448,8.330456,155999.0071,58752,1.64,1.467,4.9,143,461,70,46212
4:56:45,11.514952,8.940521,156060.0344,58752,1.39,1.467,4.9,143,461,70,46216
4:56:49,11.634112,8.874672,156120.1195,58752,1.41,1.467,4.9,143,461,70,46220
4:56:53,11.801994,8.880751,156180.2829,58752,1.49,1.467,4.9,143,462,70,46224
4:56:57,11.456018,8.740326,156240.3776,58752,2.11,1.467,4.9,143,462,70,46228
4:57:01,12.095328,8.430514,156300.6401,14688,1.45,1.467,4.9,143,462,70,46229
4:57:05,10.789984,8.082214,147162.6649,55296,1.81,1.467,4.9,143,462,70,46233
4:57:09,11.886208,8.323935,156420.6211,58752,1.57,1.467,4.9,143,462,70,46237
4:57:13,12.991701,9.198774,165686.6933,62208,1.64,1.467,4.9,143,462,70,46241
4:57:17,12.639277,8.7232,156541.9913,58752,1.7,1.467,4.9,143,462,70,46245
4:57:21,13.273686,8.810346,165813.8278,62208,1.6,1.467,4.9,143,462,70,46249
4:57:25,12.488552,8.798465,156662.3824,58752,1.74,1.467,4.9,143,462,70,46253
4:57:29,4.61508,9.046842,156722.783,58752,1.49,1.467,4.9,143,462,70,46257
4:57:33,4.830196,9.111481,156783.6015,58752,1.58,1.467,4.9,143,462,70,46261
4:57:37,4.440226,7.763179,147616.8501,55296,1.61,1.467,4.9,143,462,70,46265
4:57:41,5.66909,9.066318,166133.5838,62208,1.64,1.467,4.9,143,462,70,46269
4:57:45,5.811318,9.149722,166197.8966,62208,1.67,1.467,4.9,143,462,70,46273
4:57:49,4.903376,8.479212,157024.1205,58752,1.51,1.467,4.9,143,462,70,46277
4:57:53,4.989463,8.033725,147844.3993,55296,1.5,1.467,4.9,143,462,70,46281
4:57:57,5.689841,8.195923,157144.6648,58752,1.61,1.467,4.9,143,462,70,46285
4:58:01,5.310559,8.534431,157205.4093,14688,1.8,1.467,4.9,143,462,70,46286
4:58:05,5.466283,8.712861,157266.0233,58752,1.45,1.467,4.9,143,462,70,46290
4:58:09,6.103136,8.436987,157325.9313,58752,1.58,1.467,4.9,143,462,70,46294
4:58:13,6.85945,9.15602,166644.7709,62208,1.68,1.467,4.9,143,462,70,46298
4:58:17,5.782001,8.459785,148185.3828,55296,1.77,1.467,4.9,143,462,71,46302
4:58:21,6.084495,8.512204,157506.3421,58752,1.68,1.467,4.9,143,462,71,46306
4:58:25,6.281623,8.614308,157566.4157,58752,1.64,1.467,4.9,143,462,71,46310
4:58:29,6.415403,8.444903,157626.5198,58752,1.63,1.467,4.9,143,462,71,46314
4:58:33,7.055797,8.194371,157685.9427,58752,1.75,1.467,4.9,143,462,71,46318
4:58:37,6.682656,8.697483,157746.945,58752,1.94,1.467,4.9,143,462,71,46322
4:58:41,7.457661,8.99215,167089.5832,62208,1.8,1.467,4.9,143,462,71,46326
4:58:45,7.650159,9.233291,167153.4048,62208,1.63,1.467,4.9,143,462,71,46330
4:58:49,7.680952,8.609667,157927.228,58752,1.73,1.467,4.9,143,462,71,46334
4:58:53,7.329227,8.499303,157987.1262,58752,1.7,1.467,4.9,143,462,71,46338
4:58:57,7.472971,8.575128,158047.3005,58752,1.71,1.467,4.9,143,462,71,46342
4:59:01,9.0791,9.550163,176708.4885,16416,1.58,1.467,4.9,143,462,71,46343
4:59:05,8.298259,8.429835,158167.2556,58752,1.56,1.467,4.9,143,462,71,46347
4:59:09,8.174876,8.66968,167534.3237,62208,1.57,1.467,4.9,143,462,71,46351
4:59:13,8.076093,8.620848,158287.3132,58752,1.57,1.467,4.9,143,462,71,46355
4:59:17,8.009256,8.181487,149033.355,55296,1.85,1.467,4.9,143,462,71,46359
4:59:21,8.419133,8.65663,158408.4364,58752,1.76,1.467,4.9,143,462,71,46363
4:59:25,8.603998,8.609765,158468.5267,58752,1.49,1.467,4.9,143,462,71,46367
4:59:29,9.546037,9.189394,167853.2752,62208,1.66,1.467,4.9,143,462,71,46371
4:59:33,8.89656,8.743212,158589.1505,58752,1.53,1.467,4.9,143,463,71,46375
4:59:37,8.750827,7.829862,149316.3508,55296,1.78,1.467,4.9,143,463,71,46379
4:59:41,9.692906,8.862467,158709.6042,58752,1.6,1.467,4.9,143,463,71,46383
4:59:45,9.302557,8.661569,158769.5196,58752,1.54,1.467,4.9,143,463,71,46387
4:59:49,9.41068,8.597039,158829.7674,58752,1.48,1.467,4.9,143,463,71,46391
4:59:53,10.40463,9.289862,168236.3551,62208,1.49,1.467,4.9,143,463,71,46395
4:59:57,9.399516,7.991225,149600.5306,55296,1.67,1.467,4.9,143,463,71,46399
5:00:01,10.726827,9.386114,168363.92,15552,2.24,1.467,4.9,143,463,71,46400
5:00:05,11.363243,8.861926,168427.5177,62208,1.53,1.467,4.9,143,463,71,46404
5:00:09,11.081151,9.277778,168491.912,62208,1.49,1.467,4.9,143,463,71,46408
5:00:13,10.392917,8.581878,159191.4385,58752,1.64,1.466,4.9,143,463,71,46412
5:00:17,10.647474,8.972255,159251.834,58752,1.57,1.467,4.9,143,463,71,46416
5:00:21,11.282539,8.535592,159311.5895,58752,1.68,1.467,4.9,143,463,71,46420
5:00:25,11.801701,9.363791,168747.1814,62208,1.72,1.467,4.9,143,463,71,46424
5:00:29,11.906985,9.069411,168811.3067,62208,1.87,1.467,4.9,143,463,71,46428
5:00:33,11.662075,8.241101,159492.2127,58752,1.53,1.467,4.9,143,463,71,46432
5:00:37,11.319259,8.506749,159553.4717,58752,1.5,1.467,4.9,143,463,71,46436
5:00:41,11.429457,8.494938,159613.8789,58752,1.57,1.467,4.9,143,463,71,46440
5:00:44,12.528417,9.098737,169050.8321,46656,1.52,1.467,4.9,143,463,71,46443
5:00:48,11.785903,8.289993,159718.5511,58752,1.73,1.467,4.9,143,463,71,46447
5:00:52,11.960334,8.820626,159779.7914,58752,1.53,1.467,4.9,143,463,71,46451
5:00:56,13.57541,8.81714,169241.9505,62208,1.49,1.467,4.9,143,463,72,46455
5:01:00,13.234707,8.547304,169305.1474,0,2.02,1.467,4.9,143,463,72,46455
5:01:04,13.414527,8.725355,169368.866,62208,1.58,1.467,4.9,143,463,72,46459
5:01:08,4.079624,8.061492,150607.1875,55296,1.59,1.467,4.9,143,463,72,46463
5:01:12,4.717414,8.617139,160080.5262,58752,1.7,1.467,4.9,143,463,72,46467
5:01:16,3.828001,7.970561,150720.1153,55296,1.55,1.467,4.9,143,463,72,46471
5:01:20,4.482356,8.590757,160200.9533,58752,1.57,1.467,4.9,143,463,72,46475
5:01:24,5.18519,8.53476,169687.5325,62208,1.51,1.467,4.9,143,463,72,46479
5:01:28,4.845975,8.959277,160321.226,58752,1.51,1.467,4.9,143,463,72,46483
5:01:32,5.543158,8.22439,160379.9391,58752,1.43,1.467,4.9,143,463,72,46487
5:01:36,6.222572,8.850747,169878.6941,62208,1.51,1.467,4.9,143,463,72,46491
5:01:40,5.856864,9.081048,169943.2215,62208,1.4,1.467,4.9,143,463,72,46495
5:01:44,5.391443,8.508724,160561.9756,58752,1.44,1.467,4.9,143,463,72,46499
5:01:48,6.065613,8.945561,160623.17,58752,1.47,1.467,4.9,143,463,72,46503
5:01:52,6.309892,9.010784,170134.2727,62208,1.6,1.467,4.9,143,463,72,46507
5:01:56,6.514226,9.200284,170197.9753,62208,1.49,1.467,4.9,143,463,72,46511
5:02:00,6.01254,8.224476,160802.2362,0,1.61,1.467,4.9,143,463,72,46511
5:02:04,6.255384,8.477709,160862.7665,58752,1.53,1.467,4.9,143,463,72,46515
5:02:08,6.903161,8.857259,160923.4171,58752,1.6,1.467,4.9,143,463,72,46519
5:02:12,7.239705,8.76084,170451.9319,62208,1.51,1.467,4.9,143,463,72,46523
5:02:16,7.230597,9.215671,161043.406,58752,1.6,1.467,4.9,143,464,72,46527
5:02:20,7.597995,8.916168,170579.6685,62208,1.44,1.467,4.9,143,464,72,46531
5:02:24,7.546796,8.713808,161163.4357,58752,1.51,1.467,4.9,143,464,72,46535
5:02:28,7.850361,9.209637,170707.7407,62208,1.57,1.467,4.9,143,464,72,46539
5:02:32,7.84491,8.358885,161283.6355,58752,1.68,1.467,4.9,143,464,72,46543
5:02:36,7.514799,8.889632,161343.8916,58752,1.48,1.467,4.9,143,464,72,46547
5:02:40,8.428128,9.173464,170898.0652,62208,1.59,1.467,4.9,143,464,72,46551
5:02:44,7.836622,8.164881,161463.2348,58752,1.45,1.467,4.9,143,464,72,46555
5:02:47,7.227577,8.033361,152008.1634,41472,1.53,1.467,4.9,143,464,72,46558
5:02:51,8.872248,8.925911,171073.1152,62208,1.71,1.467,4.9,143,464,72,46562
5:02:55,8.023256,8.080867,152121.4034,55296,1.44,1.467,4.9,143,464,72,46566
5:02:59,9.20903,9.223755,171200.0808,62208,1.55,1.467,4.9,143,464,72,46570
5:03:03,7.823621,8.255522,152234.6918,41472,1.48,1.467,4.9,143,464,72,46573
5:03:07,8.726362,9.127621,161810.3388,58752,1.65,1.467,4.9,143,464,72,46577
5:03:11,9.397829,8.102485,161870.4173,58752,1.59,1.467,4.9,143,464,72,46581
5:03:15,9.810441,8.641779,171455.6219,62208,1.55,1.467,4.9,143,464,72,46585
5:03:19,9.154729,8.8415,161991.0318,58752,1.6,1.467,4.9,143,464,72,46589
5:03:23,9.384684,8.24391,162051.5367,58752,1.58,1.467,4.9,143,464,72,46593
5:03:27,10.408851,9.122932,171647.8282,62208,1.63,1.467,4.9,143,464,72,46597
5:03:31,10.182916,8.634702,162172.2506,58752,1.74,1.467,4.9,143,464,72,46601
5:03:35,9.835769,8.33193,162232.4918,58752,1.43,1.467,4.9,143,464,72,46605
5:03:39,10.853205,9.006662,171839.9623,62208,1.52,1.467,4.9,143,464,73,46609
5:03:43,11.491957,8.771435,171903.0504,62208,1.64,1.467,4.9,143,464,73,46613
5:03:47,10.280589,8.49653,162412.9438,58752,1.74,1.467,4.9,143,464,73,46617
5:03:51,10.427578,8.677187,162473.5143,58752,1.44,1.467,4.9,143,464,73,46621
5:03:55,10.598436,8.699449,162533.9114,58752,1.5,1.467,4.9,143,464,73,46625
5:03:59,10.796849,8.601165,162593.7017,58752,1.6,1.467,4.9,143,464,73,46629
5:04:03,12.38417,8.783321,172222.1691,46656,1.45,1.467,4.9,143,464,73,46632
5:04:07,10.257086,8.171829,153143.257,55296,1.61,1.467,4.9,143,464,73,46636
5:04:11,11.816601,8.729483,162775.3309,58752,1.53,1.467,4.9,143,464,73,46640
5:04:15,12.381301,9.062575,172413.5125,62208,1.34,1.467,4.9,143,464,73,46644
5:04:19,12.550588,9.348111,172477.0318,62208,1.39,1.467,4.9,143,464,73,46648
5:04:23,11.748644,8.897823,162955.5334,58752,1.48,1.467,4.9,143,464,73,46652
5:04:27,11.878504,8.343733,163015.5335,58752,1.6,1.467,4.9,143,464,73,46656
5:04:31,12.492214,9.178666,172668.7584,62208,1.72,1.467,4.9,143,464,73,46660
5:04:35,13.633959,9.129776,172733.294,62208,1.49,1.467,4.9,143,464,73,46664
5:04:39,12.299331,9.091644,163197.0423,58752,1.46,1.467,4.9,143,464,73,46668
5:04:43,13.439664,9.291589,172860.0649,62208,1.52,1.467,4.9,143,464,73,46672
5:04:47,4.62694,8.543797,163317.4234,58752,1.53,1.467,4.9,143,464,73,46676
5:04:51,4.226093,8.857898,163377.6788,58752,1.51,1.467,4.9,143,464,73,46680
5:04:55,4.37771,8.575296,163437.9729,58752,1.51,1.467,4.9,143,465,73,46684
5:04:59,5.001098,8.103485,163497.8363,58752,1.62,1.466,4.9,143,465,73,46688
5:05:03,5.174935,8.816665,173179.2502,46656,1.89,1.467,4.9,143,465,73,46691
5:05:07,4.761564,8.769514,163618.7317,58752,1.99,1.467,4.9,143,465,73,46695
5:05:11,5.403468,8.837735,163678.4157,58752,1.61,1.467,4.9,143,465,73,46699
5:05:14,5.615641,9.042964,173354.3841,46656,1.38,1.467,4.9,143,465,73,46702
5:05:18,5.206641,8.292805,163783.9644,58752,1.45,1.467,4.9,143,465,73,46706
5:05:22,5.984066,9.37824,173483.0532,62208,1.38,1.467,4.9,143,465,73,46710
5:05:26,6.200059,9.132871,173546.1635,62208,1.93,1.467,4.9,143,465,73,46714
5:05:30,6.339897,9.417111,173611.0977,62208,1.62,1.466,4.9,143,465,73,46718
5:05:34,6.384911,8.659388,164025.7882,58752,1.52,1.466,4.9,143,465,73,46722
5:05:38,6.528503,8.760633,164085.8624,58752,1.48,1.467,4.9,143,465,73,46726
5:05:42,6.817834,9.095353,173801.2772,62208,1.58,1.466,4.9,143,465,73,46730
5:05:46,6.372656,8.689568,164205.7635,58752,1.58,1.467,4.9,143,465,73,46734
5:05:50,7.020551,8.352857,164265.3516,58752,1.68,1.467,4.9,143,465,73,46738
5:05:54,7.330506,8.781081,173991.6796,62208,1.49,1.467,4.9,143,465,73,46742
5:05:58,7.999673,9.393648,174055.9388,62208,1.58,1.467,4.9,143,465,73,46746
5:06:02,7.612164,9.081585,174119.7102,31104,1.61,1.467,4.9,143,465,73,46748
5:06:06,7.586401,8.755645,164506.963,58752,1.52,1.467,4.9,143,465,73,46752
5:06:10,7.19075,8.220929,164566.5667,58752,1.66,1.466,4.9,143,465,73,46756
5:06:14,7.870649,8.366564,164626.6645,58752,1.52,1.467,4.9,143,465,73,46760
5:06:18,7.572093,8.894192,164687.5906,58752,1.55,1.467,4.9,143,465,73,46764
5:06:22,8.21688,8.545606,164747.6524,58752,1.63,1.467,4.9,143,465,74,46768
5:06:26,8.594558,9.292046,174502.8124,62208,1.56,1.467,4.9,143,465,74,46772
5:06:30,8.750488,9.101181,174566.6363,62208,1.49,1.467,4.9,143,465,74,46776
5:06:34,8.889003,9.289788,174630.2799,62208,1.45,1.467,4.9,143,465,74,46780
5:06:38,9.549262,8.879104,174693.931,62208,1.53,1.467,4.9,143,465,74,46784
5:06:42,9.991388,9.632202,184466.6715,65664,1.53,1.467,4.9,143,465,74,46788
5:06:46,8.633882,9.111636,165109.7561,58752,1.61,1.467,4.9,143,465,74,46792
5:06:50,9.290354,8.492636,165170.0686,58752,1.79,1.467,4.9,143,465,74,46796
5:06:54,9.681171,8.623361,174948.6176,62208,1.62,1.467,4.9,143,465,74,46800
5:06:58,10.632828,9.482915,184735.6433,65664,2.27,1.467,4.9,143,465,74,46804
5:07:02,10.013165,9.235498,175076.9258,31104,1.51,1.467,4.9,143,465,74,46806
5:07:06,9.343113,8.616412,165410.1634,58752,2.17,1.467,4.9,143,465,74,46810
5:07:10,10.29942,8.678313,175203.8489,62208,1.48,1.467,4.9,143,465,74,46814
5:07:14,10.452009,8.838922,175268.1291,62208,1.45,1.467,4.9,143,465,74,46818
5:07:18,10.614429,8.911694,175331.726,62208,1.55,1.467,4.9,143,465,74,46822
5:07:22,9.913497,8.51224,165650.5137,58752,1.54,1.467,4.9,143,465,74,46826
5:07:26,10.066161,8.364851,165711.2216,58752,1.61,1.467,4.9,143,465,74,46830
5:07:30,9.842868,8.068395,156020.372,55296,1.55,1.467,4.9,143,465,74,46834
5:07:34,10.354039,8.625175,165832.0999,58752,1.43,1.467,4.9,143,465,74,46838
5:07:38,10.480896,8.874941,165892.6018,58752,2.18,1.467,4.9,143,466,74,46842
5:07:42,10.63994,8.789763,165953.2613,58752,1.57,1.467,4.9,143,466,74,46846
5:07:46,11.2866,8.612926,166012.664,58752,1.57,1.467,4.9,143,466,74,46850
5:07:50,11.856182,9.17426,175842.0314,62208,1.71,1.467,4.9,143,466,74,46854
5:07:54,12.511086,8.860931,175905.6665,62208,1.41,1.467,4.9,143,466,74,46858
5:07:58,11.662308,9.174848,175969.6334,62208,1.55,1.467,4.9,143,466,74,46862
5:08:02,12.339067,8.960665,176033.2003,31104,1.62,1.467,4.9,143,466,74,46864
5:08:06,12.525353,9.326484,176097.2726,62208,1.51,1.467,4.9,143,466,74,46868
5:08:10,12.763332,9.291058,176161.3345,62208,1.57,1.467,4.9,143,466,74,46872
5:08:14,13.376503,8.765599,176225.0424,62208,1.49,1.467,4.9,143,466,74,46876
5:08:18,13.035058,9.023299,176289.6181,62208,1.53,1.467,4.9,143,466,74,46880
5:08:22,13.207194,8.489993,176352.9269,62208,1.44,1.467,4.9,143,466,74,46884
5:08:26,11.388552,8.318584,156815.8873,55296,1.52,1.467,4.9,143,466,74,46888
5:08:30,4.054871,8.236954,166676.9072,58752,1.34,1.467,4.9,143,466,74,46892
5:08:34,4.822632,9.06469,176545.9909,62208,1.4,1.467,4.9,143,466,74,46896
5:08:38,4.936367,8.226313,166798.1491,58752,1.44,1.467,4.9,143,466,74,46900
5:08:42,5.106293,8.981391,176673.7593,62208,1.5,1.467,4.9,143,466,74,46904
5:08:46,5.298761,8.949423,176737.3812,62208,1.46,1.467,4.9,143,466,74,46908
5:08:49,5.351597,8.527882,166964.1629,44064,1.42,1.467,4.9,143,466,74,46911
5:08:53,5.501453,8.543157,167024.8296,58752,1.42,1.466,4.9,143,466,74,46915
5:08:57,5.671824,8.622469,167085.1056,58752,1.44,1.467,4.9,143,466,74,46919
5:09:01,5.811267,8.994146,167145.4313,14688,1.53,1.467,4.9,143,466,75,46920
5:09:05,4.858335,7.915721,157369.5245,55296,1.7,1.467,4.9,143,466,75,46924
5:09:09,6.155767,8.618401,177104.3486,62208,1.46,1.467,4.9,143,466,75,46928
5:09:13,6.259513,8.358881,167325.829,58752,1.52,1.467,4.9,143,466,75,46932
5:09:17,6.433345,8.604543,167386.1791,58752,1.52,1.467,4.9,143,466,75,46936
5:09:21,6.726942,8.557936,177295.0191,62208,1.51,1.467,4.9,143,466,75,46940
5:09:25,6.848778,8.757397,167506.5972,58752,1.51,1.467,4.9,143,466,75,46944
5:09:29,5.841293,7.721185,157709.4576,55296,1.47,1.467,4.9,143,466,75,46948
5:09:33,7.131648,8.629037,167626.8199,58752,1.46,1.467,4.9,143,466,75,46952
5:09:37,7.248269,8.983984,167686.7532,58752,1.61,1.466,4.9,143,466,75,46956
5:09:41,6.973306,8.891588,167747.3988,58752,1.55,1.467,4.9,143,466,75,46960
5:09:45,8.295366,8.675987,177677.8589,62208,1.57,1.467,4.9,143,466,75,46964
5:09:49,7.750807,8.859691,167867.6293,58752,1.52,1.467,4.9,143,466,75,46968
5:09:53,7.401165,8.389377,167927.2233,58752,1.64,1.467,4.9,143,466,75,46972
5:09:57,8.066706,8.364873,167986.8534,58752,1.61,1.467,4.9,143,466,75,46976
5:10:01,7.741218,9.186655,168047.3823,14688,1.57,1.467,4.9,143,466,75,46977
5:10:05,8.362625,8.526472,168107.0979,58752,1.57,1.467,4.9,143,466,75,46981
5:10:09,8.507109,8.787141,168167.6702,58752,1.65,1.467,4.9,143,466,75,46985
5:10:13,8.40097,8.95236,178122.8064,62208,1.76,1.467,4.9,143,466,75,46989
5:10:17,8.338118,8.7628,168287.3798,58752,1.55,1.467,4.9,143,466,75,46993
5:10:21,8.206356,8.193682,158445.2062,55296,1.59,1.467,4.9,143,467,75,46997
5:10:25,9.3634,9.101185,178314.54,62208,1.33,1.467,4.9,143,467,75,47001
5:10:29,9.501173,9.173812,178378.5707,62208,1.45,1.467,4.9,143,467,75,47005
5:10:33,9.338287,8.563071,168529.0168,58752,1.58,1.467,4.9,143,467,75,47009
5:10:37,9.474348,8.824984,168588.912,58752,1.61,1.467,4.9,143,467,75,47013
5:10:41,9.892918,9.165821,178569.8117,62208,1.49,1.467,4.9,143,467,75,47017
5:10:45,8.403471,8.494576,158785.664,55296,1.38,1.467,4.9,143,467,75,47021
5:10:49,10.16577,9.44658,178697.7926,62208,1.47,1.467,4.9,143,467,75,47025
5:10:53,9.4935,8.614696,168830.0683,58752,1.54,1.467,4.9,143,467,75,47029
5:10:57,9.717792,8.580559,168890.8986,58752,1.42,1.467,4.9,143,467,75,47033
5:11:01,9.846858,8.10128,168950.4145,14688,1.42,1.467,4.9,143,467,75,47034
5:11:05,9.984092,8.278617,169011.012,58752,1.47,1.467,4.9,143,467,75,47038
5:11:09,10.634593,8.780312,169072.1284,58752,2.37,1.467,4.9,143,467,75,47042
5:11:13,10.7969,8.998262,169131.849,58752,1.56,1.467,4.9,143,467,75,47046
5:11:17,10.474317,8.695596,169191.7372,58752,1.48,1.467,4.9,143,467,75,47050
5:11:20,10.583619,8.586358,169237.075,44064,1.35,1.467,4.9,143,467,75,47053
5:11:24,10.37528,7.746194,159338.0595,55296,1.26,1.467,4.9,143,467,75,47057
5:11:28,11.829269,9.050708,179320.375,62208,1.37,1.467,4.9,143,467,75,47061
5:11:32,11.104621,8.361884,169418.143,58752,1.31,1.467,4.9,143,467,75,47065
5:11:36,10.874894,8.084306,159509.5156,55296,1.44,1.467,4.9,143,467,75,47069
5:11:40,11.093897,7.842494,159566.1912,55296,1.45,1.467,4.9,143,467,75,47073
5:11:44,12.684904,8.855517,179575.8855,62208,1.25,1.467,4.9,143,467,76,47077
5:11:48,12.859965,8.725319,179639.0491,62208,1.32,1.467,4.9,143,467,76,47081
5:11:52,12.533908,8.861465,169719.9634,58752,1.44,1.467,4.9,143,467,76,47085
5:11:56,13.619582,9.101263,179767.4021,62208,1.3,1.467,4.9,143,467,76,47089
5:12:00,12.774043,8.730632,169841.2352,0,1.53,1.467,4.9,143,467,76,47089
5:12:04,13.394295,8.889621,179895.1468,62208,1.3,1.467,4.9,143,467,76,47093
5:12:08,5.075146,9.431441,179959.4963,62208,1.44,1.467,4.9,143,467,76,47097
5:12:12,4.220424,8.484184,170021.4048,58752,1.42,1.467,4.9,143,467,76,47101
