CPU_Utilization Memory_Consumption Current_Time Disk_Space(mb) Brick_Space(mb) Kafka_Disk_Usage(mb) Topic_Disk_Usage(mb) Heketi_Space(mb)
1.48 1.468 06:00:47 4.9 143 465 74 33
1.40 1.468 06:00:51 4.9 143 465 74 33
1.37 1.468 06:00:55 4.9 143 465 74 33
1.48 1.467 06:00:59 4.9 143 465 74 33
1.38 1.468 06:01:03 4.9 143 465 74 33
1.68 1.468 06:01:07 4.9 143 465 74 33
1.59 1.468 06:01:11 4.9 143 465 74 33
1.35 1.468 06:01:14 4.9 143 465 74 33
1.46 1.468 06:01:18 4.9 143 465 74 33
1.52 1.468 06:01:22 4.9 143 465 74 33
1.57 1.468 06:01:26 4.9 143 465 74 33
1.62 1.468 06:01:30 4.9 143 465 74 33
1.31 1.468 06:01:34 4.9 143 465 74 33
1.54 1.468 06:01:38 4.9 143 466 74 33
1.42 1.468 06:01:42 4.9 143 466 74 33
1.66 1.468 06:01:46 4.9 143 466 74 33
1.62 1.468 06:01:50 4.9 143 466 74 33
1.47 1.468 06:01:54 4.9 143 466 74 33
1.61 1.468 06:01:58 4.9 143 466 74 33
1.54 1.468 06:02:02 4.9 143 466 74 33
1.42 1.468 06:02:06 4.9 143 466 74 33
1.59 1.468 06:02:10 4.9 143 466 74 33
1.42 1.468 06:02:14 4.9 143 466 74 33
1.45 1.468 06:02:18 4.9 143 466 74 33
1.53 1.468 06:02:22 4.9 143 466 74 33
1.53 1.468 06:02:26 4.9 143 466 74 33
1.32 1.468 06:02:30 4.9 143 466 74 33
1.48 1.468 06:02:34 4.9 143 466 74 33
1.50 1.468 06:02:38 4.9 143 466 74 33
1.57 1.468 06:02:42 4.9 143 466 74 33
1.58 1.468 06:02:46 4.9 143 466 74 33
1.42 1.468 06:02:50 4.9 143 466 74 33
1.37 1.468 06:02:54 4.9 143 466 74 33
1.52 1.468 06:02:57 4.9 143 466 74 33
1.66 1.468 06:03:01 4.9 143 466 74 33
1.45 1.468 06:03:05 4.9 143 466 75 33
1.54 1.468 06:03:09 4.9 143 466 75 33
1.45 1.468 06:03:13 4.9 143 466 75 33
1.46 1.468 06:03:17 4.9 143 466 75 33
1.48 1.468 06:03:21 4.9 143 466 75 33
1.46 1.468 06:03:25 4.9 143 466 75 33
1.38 1.468 06:03:29 4.9 143 466 75 33
1.47 1.468 06:03:33 4.9 143 466 75 33
1.50 1.468 06:03:37 4.9 143 466 75 33
1.45 1.467 06:03:41 4.9 143 466 75 33
1.51 1.468 06:03:45 4.9 143 466 75 33
1.37 1.468 06:03:49 4.9 143 466 75 33
1.60 1.468 06:03:53 4.9 143 466 75 33
1.66 1.468 06:03:57 4.9 143 466 75 33
1.53 1.468 06:04:01 4.9 143 466 75 33
1.40 1.467 06:04:05 4.9 143 466 75 33
1.52 1.467 06:04:09 4.9 143 466 75 33
1.34 1.468 06:04:13 4.9 143 466 75 33
1.46 1.467 06:04:17 4.9 143 466 75 33
1.42 1.468 06:04:21 4.9 143 467 75 33
1.38 1.468 06:04:25 4.9 143 467 75 33
1.35 1.468 06:04:29 4.9 143 467 75 33
1.42 1.468 06:04:33 4.9 143 467 75 33
1.60 1.468 06:04:37 4.9 143 467 75 33
1.45 1.468 06:04:41 4.9 143 467 75 33
1.34 1.468 06:04:45 4.9 143 467 75 33
1.51 1.468 06:04:49 4.9 143 467 75 33
1.39 1.468 06:04:52 4.9 143 467 75 33
1.64 1.468 06:04:56 4.9 143 467 75 33
1.52 1.468 06:05:00 4.9 143 467 75 33
1.41 1.468 06:05:04 4.9 143 467 75 33
1.66 1.468 06:05:08 4.9 143 467 75 33
1.38 1.468 06:05:12 4.9 143 467 75 33
1.49 1.468 06:05:16 4.9 143 467 75 33
1.48 1.468 06:05:20 4.9 143 467 75 33
1.41 1.468 06:05:24 4.9 143 467 75 33
1.60 1.468 06:05:28 4.9 143 467 75 33
1.93 1.468 06:05:32 4.9 143 467 75 33
1.60 1.468 06:05:36 4.9 143 467 75 33
1.79 1.467 06:05:40 4.9 143 467 75 33
1.74 1.468 06:05:44 4.9 143 467 75 33
2.29 1.468 06:05:48 4.9 143 467 76 33
1.50 1.468 06:05:52 4.9 143 467 76 33
1.74 1.468 06:05:56 4.9 143 467 76 33
1.54 1.468 06:06:00 4.9 143 467 76 33
1.45 1.468 06:06:04 4.9 143 467 76 33
1.53 1.468 06:06:08 4.9 143 467 76 33
1.45 1.468 06:06:12 4.9 143 467 76 33
1.62 1.468 06:06:16 4.9 143 467 76 33
1.59 1.468 06:06:20 4.9 143 467 76 33
1.46 1.468 06:06:24 4.9 143 467 76 33
1.58 1.468 06:06:28 4.9 143 467 76 33
1.46 1.468 06:06:32 4.9 143 467 76 33
1.55 1.468 06:06:36 4.9 143 467 76 33
1.48 1.468 06:06:40 4.9 143 467 76 33
1.41 1.467 06:06:44 4.9 143 467 76 33
1.41 1.468 06:06:48 4.9 143 467 76 33
1.48 1.468 06:06:52 4.9 143 467 76 33
1.41 1.467 06:06:56 4.9 143 467 76 33
1.44 1.468 06:07:00 4.9 143 467 76 33
1.49 1.468 06:07:04 4.9 143 468 76 33
1.46 1.468 06:07:08 4.9 143 468 76 33
1.55 1.468 06:07:12 4.9 143 468 76 33
1.64 1.468 06:07:16 4.9 143 468 76 33
1.36 1.468 06:07:20 4.9 143 468 76 33
1.33 1.468 06:07:24 4.9 143 468 76 33
1.44 1.468 06:07:28 4.9 143 468 76 33
1.70 1.468 06:07:32 4.9 143 468 76 33
1.50 1.468 06:07:36 4.9 143 468 76 33
1.45 1.468 06:07:40 4.9 143 468 76 33
1.48 1.468 06:07:44 4.9 143 468 76 33
1.51 1.468 06:07:48 4.9 143 468 76 33
1.64 1.468 06:07:52 4.9 143 468 76 33
1.42 1.468 06:07:56 4.9 143 468 76 33
1.36 1.468 06:08:00 4.9 143 468 76 33
1.38 1.468 06:08:04 4.9 143 468 76 33
1.41 1.468 06:08:08 4.9 143 468 76 33
1.53 1.468 06:08:12 4.9 143 468 76 33
1.51 1.468 06:08:15 4.9 143 468 76 33
1.90 1.468 06:08:19 4.9 143 468 76 33
1.33 1.468 06:08:24 4.9 143 468 76 33
1.47 1.468 06:08:28 4.9 143 468 77 33
1.54 1.468 06:08:31 4.9 143 468 77 33
1.47 1.468 06:08:35 4.9 143 468 77 33
1.51 1.468 06:08:39 4.9 143 468 77 33
1.53 1.468 06:08:43 4.9 143 468 77 33
1.51 1.468 06:08:47 4.8 159 468 77 33
1.48 1.468 06:08:51 4.8 159 468 77 33
1.46 1.468 06:08:55 4.8 159 468 77 33
1.50 1.468 06:08:59 4.8 159 468 77 33
1.36 1.468 06:09:03 4.8 159 468 77 33
1.46 1.468 06:09:07 4.8 159 468 77 33
1.39 1.468 06:09:11 4.8 159 468 77 33
1.50 1.468 06:09:15 4.8 159 468 77 33
1.65 1.468 06:09:19 4.8 159 468 77 33
1.49 1.468 06:09:23 4.8 159 468 77 33
1.45 1.468 06:09:27 4.8 159 468 77 33
1.64 1.468 06:09:31 4.8 159 468 77 33
1.45 1.468 06:09:35 4.8 159 468 77 33
1.43 1.468 06:09:39 4.8 159 468 77 33
1.51 1.468 06:09:43 4.8 159 469 77 33
1.38 1.468 06:09:47 4.8 159 469 77 33
1.90 1.468 06:09:51 4.8 159 469 77 33
1.38 1.468 06:09:55 4.8 159 469 77 33
1.46 1.468 06:09:59 4.8 159 469 77 33
1.48 1.468 06:10:03 4.8 159 469 77 33
1.60 1.468 06:10:07 4.8 159 469 77 33
1.54 1.468 06:10:11 4.8 159 469 77 33
1.39 1.468 06:10:14 4.8 159 469 77 33
1.58 1.468 06:10:18 4.8 159 469 77 33
1.61 1.468 06:10:22 4.8 159 469 77 33
1.59 1.468 06:10:26 4.8 159 469 77 33
1.66 1.468 06:10:30 4.8 159 469 77 33
1.45 1.468 06:10:34 4.8 159 469 77 33
1.54 1.468 06:10:38 4.8 159 469 77 33
1.38 1.467 06:10:42 4.8 159 469 77 33
1.45 1.468 06:10:46 4.8 159 469 77 33
1.46 1.468 06:10:50 4.8 159 469 77 33
1.43 1.468 06:10:54 4.8 159 469 77 33
1.56 1.468 06:10:58 4.8 159 469 77 33
1.48 1.468 06:11:02 4.8 159 469 77 33
1.46 1.468 06:11:06 4.8 159 469 77 33
1.56 1.468 06:11:10 4.8 159 469 78 33
1.67 1.468 06:11:14 4.8 159 469 78 33
1.63 1.468 06:11:18 4.8 159 469 78 33
1.55 1.468 06:11:22 4.8 159 469 78 33
1.48 1.468 06:11:26 4.8 159 469 78 33
1.36 1.468 06:11:30 4.8 159 469 78 33
1.42 1.468 06:11:34 4.8 159 469 78 33
1.55 1.468 06:11:38 4.8 159 469 78 33
1.51 1.468 06:11:42 4.8 159 469 78 33
1.47 1.468 06:11:46 4.8 159 469 78 33
1.49 1.468 06:11:50 4.8 159 469 78 33
1.86 1.468 06:11:53 4.8 159 469 78 33
1.41 1.468 06:11:57 4.8 159 469 78 33
1.47 1.468 06:12:01 4.8 159 469 78 33
1.42 1.468 06:12:05 4.8 159 469 78 33
1.40 1.468 06:12:09 4.8 159 469 78 33
1.48 1.468 06:12:13 4.8 159 469 78 33
1.40 1.468 06:12:17 4.8 159 469 78 33
1.54 1.468 06:12:21 4.8 159 469 78 33
1.59 1.468 06:12:25 4.8 159 470 78 33
1.46 1.468 06:12:29 4.8 159 470 78 33
1.45 1.468 06:12:33 4.8 159 470 78 33
1.57 1.468 06:12:37 4.8 159 470 78 33
1.31 1.468 06:12:41 4.8 159 470 78 33
1.38 1.468 06:12:45 4.8 159 470 78 33
1.36 1.468 06:12:49 4.8 159 470 78 33
1.48 1.468 06:12:53 4.8 159 470 78 33
1.47 1.468 06:12:57 4.8 159 470 78 33
1.48 1.468 06:13:01 4.8 159 470 78 33
1.39 1.468 06:13:05 4.8 159 470 78 33
1.49 1.468 06:13:09 4.8 159 470 78 33
1.43 1.467 06:13:13 4.8 159 470 78 33
1.54 1.468 06:13:17 4.8 159 470 78 33
1.52 1.468 06:13:21 4.8 159 470 78 33
1.38 1.468 06:13:25 4.8 159 470 78 33
1.39 1.468 06:13:29 4.8 159 470 78 33
1.35 1.468 06:13:33 4.8 159 470 78 33
1.51 1.468 06:13:37 4.8 159 470 78 33
1.51 1.468 06:13:41 4.8 159 470 78 33
1.49 1.468 06:13:45 4.8 159 470 78 33
1.50 1.468 06:13:49 4.8 159 470 78 33
1.42 1.468 06:13:53 4.8 159 470 79 33
1.77 1.468 06:13:57 4.8 159 470 79 33
1.57 1.468 06:14:01 4.8 159 470 79 33
1.36 1.468 06:14:05 4.8 159 470 79 33
1.41 1.468 06:14:09 4.8 159 470 79 33
1.38 1.468 06:14:13 4.8 159 470 79 33
1.54 1.468 06:14:16 4.8 159 470 79 33
1.51 1.468 06:14:20 4.8 159 470 79 33
1.42 1.468 06:14:24 4.8 159 470 79 33
1.50 1.468 06:14:28 4.8 159 470 79 33
1.36 1.468 06:14:32 4.8 159 470 79 33
1.56 1.468 06:14:36 4.8 159 470 79 33
1.46 1.468 06:14:40 4.8 159 470 79 33
1.42 1.468 06:14:44 4.8 159 470 79 33
1.56 1.468 06:14:48 4.8 159 470 79 33
1.41 1.468 06:14:52 4.8 159 470 79 33
1.52 1.468 06:14:56 4.8 159 470 79 33
1.74 1.468 06:15:00 4.8 159 470 79 33
1.36 1.468 06:15:04 4.8 159 471 79 33
1.46 1.468 06:15:08 4.8 159 471 79 33
1.48 1.468 06:15:12 4.8 159 471 79 33
1.47 1.468 06:15:16 4.8 159 471 79 33
1.43 1.468 06:15:20 4.8 159 471 79 33
1.44 1.468 06:15:24 4.8 159 471 79 33
1.44 1.468 06:15:28 4.8 159 471 79 33
1.52 1.468 06:15:32 4.8 159 471 79 33
1.38 1.468 06:15:36 4.8 159 471 79 33
1.41 1.468 06:15:40 4.8 159 471 79 33
1.52 1.468 06:15:44 4.8 159 471 79 33
1.54 1.468 06:15:48 4.8 159 471 79 33
1.41 1.468 06:15:52 4.8 159 471 79 33
2.05 1.468 06:15:56 4.8 159 471 79 33
1.39 1.468 06:16:00 4.8 159 471 79 33
1.35 1.468 06:16:04 4.8 159 471 79 33
1.52 1.468 06:16:08 4.8 159 471 79 33
1.60 1.468 06:16:11 4.8 159 471 79 33
1.48 1.468 06:16:15 4.8 159 471 79 33
1.55 1.468 06:16:19 4.8 159 471 79 33
1.64 1.468 06:16:23 4.8 159 471 79 33
1.48 1.468 06:16:27 4.8 159 471 79 33
1.41 1.468 06:16:31 4.8 159 471 80 33
1.53 1.468 06:16:35 4.8 159 471 80 33
1.42 1.468 06:16:39 4.8 159 471 80 33
1.49 1.468 06:16:43 4.8 159 471 80 33
1.51 1.468 06:16:47 4.8 159 471 80 33
1.54 1.468 06:16:51 4.8 159 471 80 33
1.65 1.468 06:16:55 4.8 159 471 80 33
1.53 1.468 06:16:59 4.8 159 471 80 33
1.51 1.468 06:17:03 4.8 159 471 80 33
1.70 1.468 06:17:07 4.8 159 471 80 33
1.60 1.468 06:17:11 4.8 159 471 80 33
1.49 1.468 06:17:15 4.8 159 471 80 33
1.77 1.468 06:17:19 4.8 159 471 80 33
1.57 1.468 06:17:23 4.8 159 471 80 33
1.48 1.468 06:17:27 4.8 159 471 80 33
1.82 1.468 06:17:31 4.8 159 471 80 33
1.50 1.468 06:17:35 4.8 159 471 80 33
1.50 1.468 06:17:39 4.8 159 471 80 33
1.56 1.468 06:17:43 4.8 159 471 80 33
1.59 1.468 06:17:47 4.8 159 472 80 33
1.53 1.468 06:17:51 4.8 159 472 80 33
1.53 1.468 06:17:55 4.8 159 472 80 33
1.90 1.468 06:17:59 4.8 159 472 80 33
1.46 1.468 06:18:03 4.8 159 472 80 33
1.61 1.468 06:18:07 4.8 159 472 80 33
1.47 1.468 06:18:11 4.8 159 472 80 33
1.35 1.468 06:18:14 4.8 159 472 80 33
1.49 1.468 06:18:18 4.8 159 472 80 33
1.50 1.468 06:18:22 4.8 159 472 80 33
1.76 1.468 06:18:26 4.8 159 472 80 33
1.68 1.468 06:18:30 4.8 159 472 80 33
1.49 1.468 06:18:34 4.8 159 472 80 33
1.83 1.468 06:18:38 4.8 159 472 80 33
1.42 1.468 06:18:42 4.8 159 472 80 33
1.58 1.468 06:18:46 4.8 159 472 80 33
1.60 1.468 06:18:50 4.8 159 472 80 33
1.37 1.468 06:18:54 4.8 159 472 80 33
1.52 1.467 06:18:58 4.8 159 472 80 33
1.57 1.468 06:19:02 4.8 159 472 80 33
1.46 1.468 06:19:06 4.8 159 472 80 33
1.52 1.468 06:19:10 4.8 159 472 80 33
1.58 1.468 06:19:14 4.8 159 472 81 33
1.42 1.468 06:19:18 4.8 159 472 81 33
1.34 1.468 06:19:22 4.8 159 472 81 33
1.44 1.468 06:19:26 4.8 159 472 81 33
1.51 1.468 06:19:30 4.8 159 472 81 33
1.40 1.468 06:19:34 4.8 159 472 81 33
1.57 1.468 06:19:38 4.8 159 472 81 33
1.59 1.468 06:19:42 4.8 159 472 81 33
1.52 1.468 06:19:46 4.8 159 472 81 33
1.39 1.468 06:19:50 4.8 159 472 81 33
1.54 1.468 06:19:54 4.8 159 472 81 33
1.53 1.468 06:19:58 4.8 159 472 81 33
1.54 1.468 06:20:02 4.8 159 472 81 33
1.43 1.468 06:20:06 4.8 159 472 81 33
1.47 1.468 06:20:10 4.8 159 472 81 33
1.52 1.468 06:20:14 4.8 159 472 81 33
1.46 1.468 06:20:18 4.8 159 472 81 33
1.44 1.468 06:20:22 4.8 159 472 81 33
1.49 1.468 06:20:26 4.8 159 472 81 33
1.42 1.468 06:20:30 4.8 159 473 81 33
1.34 1.468 06:20:34 4.8 159 473 81 33
1.56 1.468 06:20:38 4.8 159 473 81 33
1.50 1.468 06:20:42 4.8 159 473 81 33
1.38 1.467 06:20:46 4.8 159 473 81 33
1.48 1.468 06:20:50 4.8 159 473 81 33
1.47 1.468 06:20:54 4.8 159 473 81 33
1.55 1.468 06:20:58 4.8 160 473 81 33
1.48 1.468 06:21:02 4.8 160 473 81 33
1.60 1.468 06:21:06 4.8 160 473 81 33
1.50 1.468 06:21:09 4.8 160 473 81 33
1.46 1.468 06:21:13 4.8 160 473 81 33
1.55 1.468 06:21:17 4.8 160 473 81 33
1.58 1.468 06:21:21 4.8 160 473 81 33
1.50 1.468 06:21:25 4.8 160 473 81 33
1.38 1.468 06:21:29 4.8 160 473 81 33
1.78 1.468 06:21:33 4.8 160 473 81 33
1.57 1.468 06:21:37 4.8 160 473 81 33
1.51 1.468 06:21:41 4.8 160 473 81 33
1.82 1.468 06:21:45 4.8 160 473 81 33
1.43 1.468 06:21:49 4.8 160 473 81 33
1.60 1.468 06:21:53 4.8 160 473 81 33
1.54 1.468 06:21:57 4.8 160 473 82 33
1.67 1.468 06:22:01 4.8 160 473 82 33
1.42 1.468 06:22:05 4.8 160 473 82 33
1.62 1.468 06:22:09 4.8 160 473 82 33
2.20 1.468 06:22:13 4.8 160 473 82 33
1.98 1.468 06:22:17 4.8 161 473 82 33
1.70 1.468 06:22:21 4.8 161 473 82 33
1.73 1.468 06:22:25 4.8 161 473 82 33
1.62 1.468 06:22:29 4.9 161 473 62 33
1.40 1.468 06:22:33 4.9 141 453 62 33
1.53 1.468 06:22:37 4.9 141 453 62 33
1.47 1.468 06:22:41 4.9 141 453 62 33
1.56 1.468 06:22:45 4.9 141 453 62 33
1.66 1.468 06:22:49 4.9 141 453 62 33
1.54 1.468 06:22:53 4.9 141 453 62 33
1.56 1.468 06:22:57 4.9 141 453 62 33
1.92 1.468 06:23:01 4.9 141 453 62 33
1.62 1.468 06:23:05 4.9 141 453 62 33
1.44 1.468 06:23:09 4.9 141 453 62 33
1.57 1.468 06:23:13 4.9 141 453 62 33
1.47 1.468 06:23:17 4.9 141 453 62 33
1.40 1.468 06:23:21 4.9 141 453 62 33
1.36 1.468 06:23:25 4.9 141 454 62 33
1.29 1.468 06:23:29 4.9 129 454 62 33
1.40 1.468 06:23:33 4.9 129 454 62 33
1.54 1.468 06:23:37 4.9 129 454 62 33
1.55 1.468 06:23:41 4.9 129 454 62 33
1.50 1.468 06:23:45 4.9 129 454 62 33
1.79 1.468 06:23:49 4.9 129 454 62 33
1.42 1.468 06:23:52 4.9 129 454 62 33
1.68 1.468 06:23:56 4.9 129 454 62 33
1.56 1.468 06:24:00 4.9 129 454 62 33
1.32 1.468 06:24:04 4.9 129 454 62 33
1.50 1.468 06:24:08 4.9 129 454 62 33
1.94 1.468 06:24:12 4.9 129 454 62 33
2.14 1.468 06:24:16 4.9 129 454 62 33
1.77 1.468 06:24:21 4.9 129 454 62 33
2.00 1.468 06:24:25 4.9 129 454 62 33
1.97 1.468 06:24:29 4.9 129 454 62 33
1.68 1.468 06:24:33 4.9 129 454 62 33
1.83 1.468 06:24:37 4.9 129 454 62 33
2.09 1.468 06:24:41 4.9 129 454 62 33
1.87 1.468 06:24:45 4.9 129 454 62 33
1.62 1.468 06:24:50 4.9 129 454 62 33
1.73 1.468 06:24:54 4.9 129 454 63 33
2.00 1.468 06:24:58 4.9 129 454 63 33
2.24 1.468 06:25:02 4.9 131 454 63 33
2.21 1.468 06:25:06 4.9 131 454 63 33
1.68 1.468 06:25:10 4.9 131 454 63 33
1.93 1.468 06:25:14 4.9 131 454 63 33
1.53 1.468 06:25:18 4.9 131 454 63 33
1.53 1.468 06:25:22 4.9 131 454 63 33
1.60 1.468 06:25:26 4.9 131 454 63 33
1.61 1.468 06:25:30 4.9 131 454 63 33
1.53 1.468 06:25:34 4.9 131 454 63 33
1.48 1.468 06:25:38 4.9 131 454 63 33
1.48 1.468 06:25:42 4.9 131 454 63 33
1.55 1.468 06:25:46 4.9 131 454 63 33
1.51 1.468 06:25:50 4.9 131 454 63 33
1.44 1.468 06:25:54 4.9 131 454 63 33
1.55 1.468 06:25:58 4.9 131 454 63 33
1.48 1.468 06:26:02 4.9 131 454 63 33
1.53 1.468 06:26:06 4.9 131 454 63 33
1.67 1.468 06:26:10 4.9 131 455 63 33
1.50 1.468 06:26:14 4.9 131 455 63 33
1.47 1.468 06:26:18 4.9 131 455 63 33
1.49 1.468 06:26:22 4.9 131 455 63 33
1.74 1.468 06:26:26 4.9 131 455 63 33
1.40 1.468 06:26:30 4.9 131 455 63 33
1.39 1.468 06:26:34 4.9 131 455 63 33
1.44 1.468 06:26:38 4.9 131 455 63 33
1.50 1.468 06:26:42 4.9 131 455 63 33
1.45 1.468 06:26:46 4.9 131 455 63 33
1.47 1.468 06:26:50 4.9 131 455 63 33
1.44 1.468 06:26:54 4.9 131 455 63 33
1.48 1.468 06:26:58 4.9 131 455 63 33
1.58 1.468 06:27:02 4.9 131 455 63 33
1.44 1.468 06:27:05 4.9 131 455 63 33
1.60 1.468 06:27:09 4.9 131 455 63 33
1.29 1.468 06:27:13 4.9 131 455 63 33
1.49 1.468 06:27:17 4.9 131 455 63 33
1.51 1.468 06:27:21 4.9 131 455 63 33
1.52 1.468 06:27:25 4.9 131 455 63 33
1.44 1.468 06:27:29 4.9 131 455 63 33
1.43 1.468 06:27:33 4.9 131 455 64 33
1.52 1.468 06:27:37 4.9 131 455 64 33
1.79 1.468 06:27:41 4.9 131 455 64 33
1.50 1.468 06:27:45 4.9 131 455 64 33
1.51 1.468 06:27:49 4.9 131 455 64 33
1.56 1.468 06:27:53 4.9 131 455 64 33
1.62 1.468 06:27:57 4.9 131 455 64 33
1.63 1.468 06:28:01 4.9 131 455 64 33
1.84 1.468 06:28:05 4.9 131 455 64 33
1.46 1.468 06:28:09 4.9 131 455 64 33
1.44 1.468 06:28:13 4.9 131 455 64 33
1.56 1.468 06:28:17 4.9 131 455 64 33
1.83 1.468 06:28:21 4.9 131 455 64 33
1.66 1.468 06:28:25 4.9 131 455 64 33
1.39 1.468 06:28:29 4.9 131 455 64 33
1.44 1.468 06:28:33 4.9 131 455 64 33
1.73 1.468 06:28:37 4.9 131 455 64 33
1.50 1.468 06:28:41 4.9 131 455 64 33
1.49 1.468 06:28:45 4.9 131 455 64 33
1.63 1.468 06:28:49 4.9 131 456 64 33
1.71 1.468 06:28:53 4.9 131 456 64 33
2.33 1.468 06:28:57 4.9 131 456 64 33
1.80 1.468 06:29:01 4.9 131 456 64 33
1.47 1.468 06:29:05 4.9 131 456 64 33
1.47 1.468 06:29:09 4.9 131 456 64 33
1.76 1.468 06:29:13 4.9 131 456 64 33
1.70 1.468 06:29:17 4.9 131 456 64 33
1.53 1.468 06:29:21 4.9 131 456 64 33
1.56 1.468 06:29:25 4.9 131 456 64 33
1.47 1.468 06:29:29 4.9 131 456 64 33
1.38 1.468 06:29:33 4.9 131 456 64 33
1.55 1.468 06:29:37 4.9 131 456 64 33
1.43 1.468 06:29:41 4.9 131 456 64 33
1.48 1.468 06:29:45 4.9 131 456 64 33
1.67 1.468 06:29:49 4.9 131 456 64 33
1.39 1.468 06:29:53 4.9 131 456 64 33
1.54 1.468 06:29:57 4.9 131 456 64 33
1.80 1.468 06:30:01 4.9 131 456 64 33
1.62 1.468 06:30:05 4.9 131 456 64 33
1.47 1.468 06:30:09 4.9 131 456 64 33
1.56 1.468 06:30:12 4.9 131 456 64 33
1.89 1.468 06:30:16 4.9 131 456 65 33
1.57 1.468 06:30:20 4.9 131 456 65 33
2.15 1.468 06:30:24 4.9 135 456 65 33
1.99 1.468 06:30:29 4.9 135 456 65 33
2.13 1.468 06:30:33 4.9 135 456 65 33
1.82 1.468 06:30:37 4.9 135 456 65 33
2.50 1.468 06:30:41 4.9 135 456 65 33
1.54 1.468 06:30:45 4.9 135 456 65 33
1.41 1.468 06:30:49 4.9 135 456 65 33
1.56 1.468 06:30:53 4.9 135 456 65 33
1.73 1.468 06:30:57 4.9 135 456 65 33
1.78 1.468 06:31:01 4.9 135 456 65 33
1.49 1.468 06:31:05 4.9 135 456 65 33
1.46 1.468 06:31:09 4.9 135 456 65 33
1.42 1.468 06:31:13 4.9 135 456 65 33
1.60 1.468 06:31:17 4.9 135 456 65 33
1.48 1.468 06:31:21 4.9 135 456 65 33
1.49 1.468 06:31:25 4.9 135 456 65 33
1.43 1.468 06:31:29 4.9 135 456 65 33
1.34 1.468 06:31:33 4.9 135 457 65 33
1.77 1.468 06:31:37 4.9 135 457 65 33
1.46 1.468 06:31:41 4.9 135 457 65 33
1.42 1.468 06:31:45 4.9 135 457 65 33
1.53 1.468 06:31:49 4.9 135 457 65 33
1.40 1.468 06:31:53 4.9 135 457 65 33
1.57 1.468 06:31:57 4.9 135 457 65 33
1.57 1.468 06:32:01 4.9 135 457 65 33
1.45 1.468 06:32:05 4.9 135 457 65 33
1.63 1.468 06:32:09 4.9 135 457 65 33
1.42 1.468 06:32:13 4.9 135 457 65 33
1.66 1.468 06:32:17 4.9 135 457 65 33
1.44 1.468 06:32:21 4.9 135 457 65 33
1.57 1.468 06:32:25 4.9 135 457 65 33
1.53 1.468 06:32:29 4.9 135 457 65 33
1.67 1.467 06:32:33 4.9 135 457 65 33
1.95 1.467 06:32:37 4.9 135 457 65 33
1.58 1.468 06:32:41 4.9 135 457 65 33
1.44 1.468 06:32:45 4.9 135 457 65 33
1.50 1.467 06:32:49 4.9 135 457 65 33
1.44 1.467 06:32:53 4.9 135 457 65 33
1.56 1.468 06:32:57 4.9 135 457 66 33
1.57 1.468 06:33:01 4.9 135 457 66 33
1.48 1.467 06:33:05 4.9 135 457 66 33
1.54 1.468 06:33:09 4.9 135 457 66 33
1.55 1.468 06:33:13 4.9 135 457 66 33
1.36 1.468 06:33:16 4.9 135 457 66 33
1.39 1.468 06:33:20 4.9 135 457 66 33
1.34 1.468 06:33:24 4.9 135 457 66 33
1.36 1.468 06:33:28 4.9 135 457 66 33
1.85 1.468 06:33:32 4.9 135 457 66 33
1.66 1.468 06:33:36 4.9 135 457 66 33
1.89 1.468 06:33:41 4.9 135 457 66 33
1.82 1.467 06:33:45 4.9 135 457 66 33
1.60 1.468 06:33:49 4.9 135 457 66 33
1.77 1.468 06:33:53 4.9 135 457 66 33
1.71 1.468 06:33:57 4.9 135 457 66 33
1.88 1.468 06:34:01 4.9 135 457 66 33
1.96 1.468 06:34:05 4.9 135 457 66 33
1.88 1.467 06:34:09 4.9 135 457 66 33
1.41 1.468 06:34:13 4.9 135 458 66 33
1.45 1.468 06:34:17 4.9 135 458 66 33
1.49 1.468 06:34:21 4.9 135 458 66 33
1.41 1.468 06:34:25 4.9 135 458 66 33
1.49 1.467 06:34:29 4.9 135 458 66 33
1.40 1.468 06:34:33 4.9 135 458 66 33
1.54 1.468 06:34:37 4.9 135 458 66 33
1.43 1.468 06:34:41 4.9 135 458 66 33
1.43 1.468 06:34:45 4.9 135 458 66 33
1.32 1.468 06:34:49 4.9 135 458 66 33
1.37 1.468 06:34:53 4.9 135 458 66 33
1.72 1.468 06:34:57 4.9 135 458 66 33
1.38 1.468 06:35:01 4.9 135 458 66 33
1.34 1.468 06:35:05 4.9 135 458 66 33
1.49 1.468 06:35:09 4.9 135 458 66 33
1.47 1.467 06:35:13 4.9 135 458 66 33
1.51 1.468 06:35:17 4.9 135 458 66 33
1.66 1.468 06:35:21 4.9 135 458 66 33
1.32 1.468 06:35:25 4.9 135 458 66 33
1.37 1.468 06:35:29 4.9 135 458 66 33
1.59 1.468 06:35:33 4.9 135 458 66 33
1.56 1.468 06:35:37 4.9 135 458 66 33
1.49 1.468 06:35:41 4.9 135 458 67 33
1.46 1.468 06:35:45 4.9 135 458 67 33
1.65 1.468 06:35:49 4.9 135 458 67 33
1.45 1.468 06:35:53 4.9 135 458 67 33
1.47 1.468 06:35:57 4.9 135 458 67 33
1.76 1.468 06:36:01 4.9 135 458 67 33
1.56 1.468 06:36:05 4.9 135 458 67 33
1.86 1.468 06:36:09 4.9 135 458 67 33
1.82 1.467 06:36:13 4.9 135 458 67 33
